date,order_book_id,factor,date
2016-04-29,300340.XSHE,0.28639577,sz.300340
2016-04-29,000736.XSHE,0.285377206,sz.000736
2016-04-29,300489.XSHE,0.28501779,sz.300489
2016-04-29,300028.XSHE,0.284771306,sz.300028
2016-04-29,600764.XSHG,0.283206763,sh.600764
2016-04-29,600610.XSHG,0.282707218,sh.600610
2016-04-29,300089.XSHE,0.28152942,sz.300089
2016-04-29,603598.XSHG,0.280450095,sh.603598
2016-04-29,000691.XSHE,0.278798854,sz.000691
2016-04-29,002582.XSHE,0.278374946,sz.002582
2016-04-29,300350.XSHE,0.27817563,sz.300350
2016-04-29,000892.XSHE,0.278168843,sz.000892
2016-04-29,600193.XSHG,0.276821597,sh.600193
2016-04-29,300423.XSHE,0.276756812,sz.300423
2016-04-29,603828.XSHG,0.276136408,sh.603828
2016-04-29,600301.XSHG,0.275305304,sh.600301
2016-04-29,000723.XSHE,0.275163805,sz.000723
2016-04-29,603889.XSHG,0.274953301,sh.603889
2016-04-29,002753.XSHE,0.274458573,sz.002753
2016-04-29,002755.XSHE,0.274059982,sz.002755
2016-04-29,002758.XSHE,0.273760094,sz.002758
2016-05-31,002767.XSHE,0.386606123,sz.002767
2016-05-31,300412.XSHE,0.385311068,sz.300412
2016-05-31,603988.XSHG,0.377013319,sh.603988
2016-05-31,300478.XSHE,0.3619379,sz.300478
2016-05-31,603223.XSHG,0.337144025,sh.603223
2016-05-31,300023.XSHE,0.323059439,sz.300023
2016-05-31,603936.XSHG,0.321456083,sh.603936
2016-05-31,000663.XSHE,0.315480026,sz.000663
2016-05-31,000503.XSHE,0.311675739,sz.000503
2016-05-31,002766.XSHE,0.310393989,sz.002766
2016-05-31,603999.XSHG,0.305293822,sh.603999
2016-05-31,300381.XSHE,0.304308801,sz.300381
2016-05-31,002724.XSHE,0.304147161,sz.002724
2016-05-31,300366.XSHE,0.300730516,sz.300366
2016-05-31,002760.XSHE,0.300230567,sz.002760
2016-05-31,300312.XSHE,0.299605007,sz.300312
2016-05-31,000906.XSHE,0.298824549,sz.000906
2016-05-31,600250.XSHG,0.29696431,sh.600250
2016-05-31,603377.XSHG,0.294387207,sh.603377
2016-05-31,000014.XSHE,0.29360448,sz.000014
2016-05-31,000679.XSHE,0.293307885,sz.000679
2016-05-31,300422.XSHE,0.293192795,sz.300422
2016-05-31,002789.XSHE,0.293126022,sz.002789
2016-05-31,600339.XSHG,0.291196585,sh.600339
2016-05-31,600758.XSHG,0.288853086,sh.600758
2016-05-31,600265.XSHG,0.288680963,sh.600265
2016-05-31,603009.XSHG,0.288343258,sh.603009
2016-05-31,300483.XSHE,0.286967866,sz.300483
2016-05-31,002295.XSHE,0.286151507,sz.002295
2016-05-31,600793.XSHG,0.286003458,sh.600793
2016-05-31,300397.XSHE,0.285253493,sz.300397
2016-05-31,300399.XSHE,0.284319375,sz.300399
2016-05-31,600234.XSHG,0.283815173,sh.600234
2016-05-31,601009.XSHG,0.282998895,sh.601009
2016-05-31,300486.XSHE,0.282946711,sz.300486
2016-05-31,000155.XSHE,0.282002177,sz.000155
2016-05-31,300394.XSHE,0.281110834,sz.300394
2016-05-31,002715.XSHE,0.280569051,sz.002715
2016-05-31,603520.XSHG,0.280270433,sh.603520
2016-05-31,300206.XSHE,0.280064015,sz.300206
2016-06-30,300492.XSHE,0.341930146,sz.300492
2016-06-30,603822.XSHG,0.336810742,sh.603822
2016-06-30,603798.XSHG,0.334277246,sh.603798
2016-06-30,300008.XSHE,0.331378039,sz.300008
2016-06-30,002738.XSHE,0.322964164,sz.002738
2016-06-30,603988.XSHG,0.322935555,sh.603988
2016-06-30,002788.XSHE,0.318589612,sz.002788
2016-06-30,300320.XSHE,0.317612688,sz.300320
2016-06-30,002778.XSHE,0.316529886,sz.002778
2016-06-30,002724.XSHE,0.316233266,sz.002724
2016-06-30,300404.XSHE,0.314173913,sz.300404
2016-06-30,300464.XSHE,0.310924036,sz.300464
2016-06-30,002769.XSHE,0.308036879,sz.002769
2016-06-30,300312.XSHE,0.307766148,sz.300312
2016-06-30,002766.XSHE,0.307575071,sz.002766
2016-06-30,002790.XSHE,0.306896441,sz.002790
2016-06-30,002137.XSHE,0.303405895,sz.002137
2016-06-30,300500.XSHE,0.301244271,sz.300500
2016-06-30,603029.XSHG,0.299920631,sh.603029
2016-06-30,300387.XSHE,0.29913176,sz.300387
2016-06-30,600291.XSHG,0.298820487,sh.600291
2016-06-30,600234.XSHG,0.298158641,sh.600234
2016-06-30,603726.XSHG,0.297132736,sh.603726
2016-06-30,603696.XSHG,0.296877931,sh.603696
2016-06-30,300489.XSHE,0.296650061,sz.300489
2016-06-30,300366.XSHE,0.295348165,sz.300366
2016-06-30,300509.XSHE,0.294395074,sz.300509
2016-06-30,300412.XSHE,0.293991895,sz.300412
2016-06-30,002725.XSHE,0.288395709,sz.002725
2016-06-30,600981.XSHG,0.287824009,sh.600981
2016-06-30,300138.XSHE,0.287560514,sz.300138
2016-06-30,601020.XSHG,0.286797047,sh.601020
2016-06-30,002785.XSHE,0.28674541,sz.002785
2016-06-30,300486.XSHE,0.286233571,sz.300486
2016-06-30,002791.XSHE,0.284220009,sz.002791
2016-06-30,603520.XSHG,0.284060493,sh.603520
2016-06-30,300102.XSHE,0.283168981,sz.300102
2016-06-30,300303.XSHE,0.283087494,sz.300303
2016-06-30,002792.XSHE,0.282383587,sz.002792
2016-06-30,603027.XSHG,0.282266756,sh.603027
2016-07-29,300512.XSHE,0.356439867,sz.300512
2016-07-29,603508.XSHG,0.331757169,sh.603508
2016-07-29,600751.XSHG,0.33061547,sh.600751
2016-07-29,300492.XSHE,0.322633173,sz.300492
2016-07-29,600681.XSHG,0.320163411,sh.600681
2016-07-29,603101.XSHG,0.318956807,sh.603101
2016-07-29,603996.XSHG,0.31790989,sh.603996
2016-07-29,300013.XSHE,0.31740851,sz.300013
2016-07-29,300469.XSHE,0.316951701,sz.300469
2016-07-29,603800.XSHG,0.316030431,sh.603800
2016-07-29,603918.XSHG,0.314348419,sh.603918
2016-07-29,002797.XSHE,0.314329763,sz.002797
2016-07-29,002785.XSHE,0.307123048,sz.002785
2016-07-29,002738.XSHE,0.304667061,sz.002738
2016-07-29,300381.XSHE,0.304340771,sz.300381
2016-07-29,600539.XSHG,0.302429246,sh.600539
2016-07-29,300502.XSHE,0.300403165,sz.300502
2016-07-29,601020.XSHG,0.297595145,sh.601020
2016-07-29,002788.XSHE,0.297028595,sz.002788
2016-07-29,002796.XSHE,0.295248514,sz.002796
2016-07-29,603377.XSHG,0.294809758,sh.603377
2016-07-29,600760.XSHG,0.293690989,sh.600760
2016-07-29,002608.XSHE,0.293264126,sz.002608
2016-07-29,300268.XSHE,0.291182946,sz.300268
2016-07-29,603598.XSHG,0.290762518,sh.603598
2016-07-29,002554.XSHE,0.289620262,sz.002554
2016-07-29,600758.XSHG,0.288585335,sh.600758
2016-07-29,600368.XSHG,0.288533831,sh.600368
2016-07-29,002702.XSHE,0.288158419,sz.002702
2016-07-29,000995.XSHE,0.288116021,sz.000995
2016-07-29,603959.XSHG,0.287740126,sh.603959
2016-07-29,600385.XSHG,0.285000327,sh.600385
2016-07-29,000416.XSHE,0.284298652,sz.000416
2016-07-29,300501.XSHE,0.2841285,sz.300501
2016-07-29,002793.XSHE,0.281368765,sz.002793
2016-07-29,300388.XSHE,0.280418553,sz.300388
2016-07-29,600698.XSHG,0.280400654,sh.600698
2016-07-29,000567.XSHE,0.280156398,sz.000567
2016-07-29,000020.XSHE,0.279985799,sz.000020
2016-07-29,603085.XSHG,0.279911293,sh.603085
2016-08-31,002797.XSHE,0.428400024,sz.002797
2016-08-31,603909.XSHG,0.36043745,sh.603909
2016-08-31,000503.XSHE,0.35587776,sz.000503
2016-08-31,002778.XSHE,0.328891745,sz.002778
2016-08-31,603223.XSHG,0.324568081,sh.603223
2016-08-31,300023.XSHE,0.321524871,sz.300023
2016-08-31,300497.XSHE,0.321264276,sz.300497
2016-08-31,300391.XSHE,0.320235717,sz.300391
2016-08-31,000038.XSHE,0.318440414,sz.000038
2016-08-31,603958.XSHG,0.317115802,sh.603958
2016-08-31,601127.XSHG,0.313946248,sh.601127
2016-08-31,000892.XSHE,0.313333986,sz.000892
2016-08-31,603737.XSHG,0.311224537,sh.603737
2016-08-31,300404.XSHE,0.309651928,sz.300404
2016-08-31,002732.XSHE,0.309030329,sz.002732
2016-08-31,600747.XSHG,0.30691661,sh.600747
2016-08-31,603598.XSHG,0.305643604,sh.603598
2016-08-31,300505.XSHE,0.304081196,sz.300505
2016-08-31,002788.XSHE,0.303941272,sz.002788
2016-08-31,000691.XSHE,0.30310021,sz.000691
2016-08-31,300500.XSHE,0.30208114,sz.300500
2016-08-31,300022.XSHE,0.30137521,sz.300022
2016-08-31,000862.XSHE,0.300588286,sz.000862
2016-08-31,600167.XSHG,0.298198251,sh.600167
2016-08-31,002799.XSHE,0.297660638,sz.002799
2016-08-31,000622.XSHE,0.295698345,sz.000622
2016-08-31,300467.XSHE,0.291357666,sz.300467
2016-08-31,000995.XSHE,0.290333462,sz.000995
2016-08-31,300473.XSHE,0.289881469,sz.300473
2016-08-31,300344.XSHE,0.289545605,sz.300344
2016-08-31,300366.XSHE,0.287208449,sz.300366
2016-08-31,300350.XSHE,0.286898017,sz.300350
2016-08-31,300494.XSHE,0.286097525,sz.300494
2016-08-31,603996.XSHG,0.284087454,sh.603996
2016-08-31,300381.XSHE,0.28374084,sz.300381
2016-08-31,002724.XSHE,0.28314126,sz.002724
2016-08-31,300392.XSHE,0.278908653,sz.300392
2016-08-31,603936.XSHG,0.278676367,sh.603936
2016-08-31,300303.XSHE,0.277862726,sz.300303
2016-08-31,600698.XSHG,0.277847392,sh.600698
2016-09-30,603696.XSHG,0.411932284,sh.603696
2016-09-30,300500.XSHE,0.382750675,sz.300500
2016-09-30,300492.XSHE,0.372828547,sz.300492
2016-09-30,002780.XSHE,0.36801895,sz.002780
2016-09-30,603066.XSHG,0.341016545,sh.603066
2016-09-30,600747.XSHG,0.337573702,sh.600747
2016-09-30,300391.XSHE,0.336281591,sz.300391
2016-09-30,002800.XSHE,0.332242742,sz.002800
2016-09-30,002778.XSHE,0.32531998,sz.002778
2016-09-30,300508.XSHE,0.324075164,sz.300508
2016-09-30,002797.XSHE,0.323230445,sz.002797
2016-09-30,000548.XSHE,0.31334762,sz.000548
2016-09-30,600758.XSHG,0.312324851,sh.600758
2016-09-30,603800.XSHG,0.308526761,sh.603800
2016-09-30,002738.XSHE,0.306624795,sz.002738
2016-09-30,603828.XSHG,0.305465693,sh.603828
2016-09-30,600455.XSHG,0.303869487,sh.600455
2016-09-30,600817.XSHG,0.302468831,sh.600817
2016-09-30,000862.XSHE,0.301259989,sz.000862
2016-09-30,300402.XSHE,0.298441926,sz.300402
2016-09-30,000995.XSHE,0.298253738,sz.000995
2016-09-30,002719.XSHE,0.298055838,sz.002719
2016-09-30,300399.XSHE,0.297199847,sz.300399
2016-09-30,300497.XSHE,0.294911745,sz.300497
2016-09-30,000798.XSHE,0.294748086,sz.000798
2016-09-30,000526.XSHE,0.293944341,sz.000526
2016-09-30,603996.XSHG,0.293935505,sh.603996
2016-09-30,300268.XSHE,0.29374383,sz.300268
2016-09-30,002767.XSHE,0.291948425,sz.002767
2016-09-30,600421.XSHG,0.291402479,sh.600421
2016-09-30,000615.XSHE,0.291324368,sz.000615
2016-09-30,002330.XSHE,0.28907532,sz.002330
2016-09-30,300525.XSHE,0.288880737,sz.300525
2016-09-30,000065.XSHE,0.28865459,sz.000065
2016-09-30,603377.XSHG,0.286814552,sh.603377
2016-09-30,002148.XSHE,0.286520832,sz.002148
2016-09-30,000962.XSHE,0.285575722,sz.000962
2016-09-30,300092.XSHE,0.285416513,sz.300092
2016-09-30,603322.XSHG,0.284255477,sh.603322
2016-09-30,300423.XSHE,0.283986282,sz.300423
2016-10-31,300500.XSHE,0.428363835,sz.300500
2016-10-31,600306.XSHG,0.413481728,sh.600306
2016-10-31,601997.XSHG,0.374099775,sh.601997
2016-10-31,300507.XSHE,0.359980485,sz.300507
2016-10-31,300515.XSHE,0.35786758,sz.300515
2016-10-31,002693.XSHE,0.356447523,sz.002693
2016-10-31,600866.XSHG,0.345653364,sh.600866
2016-10-31,002789.XSHE,0.344558067,sz.002789
2016-10-31,002142.XSHE,0.338318013,sz.002142
2016-10-31,300402.XSHE,0.334939649,sz.300402
2016-10-31,300506.XSHE,0.329590267,sz.300506
2016-10-31,002289.XSHE,0.325965403,sz.002289
2016-10-31,601168.XSHG,0.323104785,sh.601168
2016-10-31,600919.XSHG,0.319405471,sh.600919
2016-10-31,000995.XSHE,0.313056349,sz.000995
2016-10-31,300125.XSHE,0.311020162,sz.300125
2016-10-31,603031.XSHG,0.310020023,sh.603031
2016-10-31,300392.XSHE,0.309367906,sz.300392
2016-10-31,300539.XSHE,0.307739999,sz.300539
2016-10-31,600193.XSHG,0.303930171,sh.600193
2016-10-31,600117.XSHG,0.303455907,sh.600117
2016-10-31,600539.XSHG,0.303214835,sh.600539
2016-10-31,000503.XSHE,0.301800324,sz.000503
2016-10-31,002805.XSHE,0.301420247,sz.002805
2016-10-31,002790.XSHE,0.298881571,sz.002790
2016-10-31,600455.XSHG,0.298875065,sh.600455
2016-10-31,002566.XSHE,0.298689192,sz.002566
2016-10-31,300063.XSHE,0.298349094,sz.300063
2016-10-31,002724.XSHE,0.297234136,sz.002724
2016-10-31,000416.XSHE,0.296927436,sz.000416
2016-10-31,603779.XSHG,0.296700734,sh.603779
2016-10-31,600817.XSHG,0.296044412,sh.600817
2016-10-31,300268.XSHE,0.295617554,sz.300268
2016-10-31,300453.XSHE,0.293900995,sz.300453
2016-10-31,300519.XSHE,0.293682253,sz.300519
2016-10-31,000608.XSHE,0.293493553,sz.000608
2016-10-31,603101.XSHG,0.293218344,sh.603101
2016-10-31,300533.XSHE,0.293092902,sz.300533
2016-10-31,002729.XSHE,0.292628238,sz.002729
2016-10-31,002808.XSHE,0.291171202,sz.002808
2016-11-30,603031.XSHG,0.44262771,sh.603031
2016-11-30,300534.XSHE,0.442465536,sz.300534
2016-11-30,002738.XSHE,0.42396016,sz.002738
2016-11-30,300538.XSHE,0.406369726,sz.300538
2016-11-30,601168.XSHG,0.388781283,sh.601168
2016-11-30,002289.XSHE,0.350954544,sz.002289
2016-11-30,002647.XSHE,0.347989377,sz.002647
2016-11-30,603822.XSHG,0.345376049,sh.603822
2016-11-30,603726.XSHG,0.344505231,sh.603726
2016-11-30,300546.XSHE,0.343436333,sz.300546
2016-11-30,603393.XSHG,0.339200397,sh.603393
2016-11-30,601628.XSHG,0.336467975,sh.601628
2016-11-30,300549.XSHE,0.332268459,sz.300549
2016-11-30,603663.XSHG,0.324650444,sh.603663
2016-11-30,002746.XSHE,0.324331749,sz.002746
2016-11-30,300023.XSHE,0.323559597,sz.300023
2016-11-30,300506.XSHE,0.320393386,sz.300506
2016-11-30,300472.XSHE,0.320040688,sz.300472
2016-11-30,000004.XSHE,0.313309572,sz.000004
2016-11-30,600671.XSHG,0.312557136,sh.600671
2016-11-30,603701.XSHG,0.312025498,sh.603701
2016-11-30,300164.XSHE,0.310970796,sz.300164
2016-11-30,300391.XSHE,0.310932615,sz.300391
2016-11-30,002670.XSHE,0.308025316,sz.002670
2016-11-30,603101.XSHG,0.306272856,sh.603101
2016-11-30,300492.XSHE,0.304830901,sz.300492
2016-11-30,300505.XSHE,0.303669293,sz.300505
2016-11-30,000416.XSHE,0.301788425,sz.000416
2016-11-30,002767.XSHE,0.30160683,sz.002767
2016-11-30,300528.XSHE,0.301046043,sz.300528
2016-11-30,600421.XSHG,0.300915828,sh.600421
2016-11-30,300392.XSHE,0.300488145,sz.300392
2016-11-30,603861.XSHG,0.300048092,sh.603861
2016-11-30,002791.XSHE,0.299167562,sz.002791
2016-11-30,002316.XSHE,0.298728744,sz.002316
2016-11-30,601388.XSHG,0.297660618,sh.601388
2016-11-30,002807.XSHE,0.295897574,sz.002807
2016-11-30,300508.XSHE,0.295824504,sz.300508
2016-11-30,600917.XSHG,0.295495074,sh.600917
2016-11-30,002808.XSHE,0.293289712,sz.002808
2016-12-30,002647.XSHE,0.449707924,sz.002647
2016-12-30,300422.XSHE,0.398454213,sz.300422
2016-12-30,002702.XSHE,0.387898367,sz.002702
2016-12-30,600817.XSHG,0.383378757,sh.600817
2016-12-30,600926.XSHG,0.377668189,sh.600926
2016-12-30,002808.XSHE,0.366753017,sz.002808
2016-12-30,000407.XSHE,0.36578834,sz.000407
2016-12-30,002289.XSHE,0.359943269,sz.002289
2016-12-30,300538.XSHE,0.35853522,sz.300538
2016-12-30,603887.XSHG,0.354229197,sh.603887
2016-12-30,603027.XSHG,0.352640608,sh.603027
2016-12-30,300344.XSHE,0.342665731,sz.300344
2016-12-30,300542.XSHE,0.341418369,sz.300542
2016-12-30,603520.XSHG,0.336945892,sh.603520
2016-12-30,300539.XSHE,0.335872836,sz.300539
2016-12-30,002778.XSHE,0.330460615,sz.002778
2016-12-30,000995.XSHE,0.329977545,sz.000995
2016-12-30,300401.XSHE,0.32808412,sz.300401
2016-12-30,603393.XSHG,0.327945322,sh.603393
2016-12-30,603779.XSHG,0.324387914,sh.603779
2016-12-30,603777.XSHG,0.319206652,sh.603777
2016-12-30,603029.XSHG,0.319030594,sh.603029
2016-12-30,002816.XSHE,0.319028458,sz.002816
2016-12-30,603861.XSHG,0.318914404,sh.603861
2016-12-30,000301.XSHE,0.317097998,sz.000301
2016-12-30,000691.XSHE,0.316943548,sz.000691
2016-12-30,002813.XSHE,0.315384436,sz.002813
2016-12-30,002789.XSHE,0.312932685,sz.002789
2016-12-30,600689.XSHG,0.310626451,sh.600689
2016-12-30,603726.XSHG,0.310541492,sh.603726
2016-12-30,002738.XSHE,0.310387924,sz.002738
2016-12-30,002523.XSHE,0.305857143,sz.002523
2016-12-30,300391.XSHE,0.30377618,sz.300391
2016-12-30,002788.XSHE,0.303607369,sz.002788
2016-12-30,002199.XSHE,0.303570797,sz.002199
2016-12-30,002715.XSHE,0.302475373,sz.002715
2016-12-30,000809.XSHE,0.30223603,sz.000809
2016-12-30,300509.XSHE,0.301308503,sz.300509
2016-12-30,603222.XSHG,0.300756973,sh.603222
2016-12-30,300517.XSHE,0.300111227,sz.300517
2017-01-26,300532.XSHE,0.351886191,sz.300532
2017-01-26,000526.XSHE,0.343399745,sz.000526
2017-01-26,000803.XSHE,0.337426467,sz.000803
2017-01-26,300537.XSHE,0.331166382,sz.300537
2017-01-26,603029.XSHG,0.320039063,sh.603029
2017-01-26,300539.XSHE,0.318986653,sz.300539
2017-01-26,300551.XSHE,0.317410493,sz.300551
2017-01-26,600519.XSHG,0.317378322,sh.600519
2017-01-26,300562.XSHE,0.31676515,sz.300562
2017-01-26,603727.XSHG,0.315577614,sh.603727
2017-01-26,002289.XSHE,0.31379864,sz.002289
2017-01-26,000691.XSHE,0.311409499,sz.000691
2017-01-26,002817.XSHE,0.308352002,sz.002817
2017-01-26,000927.XSHE,0.30808051,sz.000927
2017-01-26,600817.XSHG,0.30686537,sh.600817
2017-01-26,002823.XSHE,0.302783993,sz.002823
2017-01-26,600423.XSHG,0.300775777,sh.600423
2017-01-26,600689.XSHG,0.300227801,sh.600689
2017-01-26,600917.XSHG,0.299259451,sh.600917
2017-01-26,000557.XSHE,0.296845288,sz.000557
2017-01-26,002821.XSHE,0.296373741,sz.002821
2017-01-26,000995.XSHE,0.295870396,sz.000995
2017-01-26,603021.XSHG,0.294607825,sh.603021
2017-01-26,600311.XSHG,0.293632362,sh.600311
2017-01-26,000617.XSHE,0.293340303,sz.000617
2017-01-26,000503.XSHE,0.292410815,sz.000503
2017-01-26,300510.XSHE,0.29152929,sz.300510
2017-01-26,600760.XSHG,0.290669444,sh.600760
2017-01-26,603779.XSHG,0.289666779,sh.603779
2017-01-26,603663.XSHG,0.289054762,sh.603663
2017-01-26,300541.XSHE,0.288533619,sz.300541
2017-01-26,603101.XSHG,0.288338753,sh.603101
2017-01-26,002793.XSHE,0.288147225,sz.002793
2017-01-26,300566.XSHE,0.287740572,sz.300566
2017-01-26,600793.XSHG,0.286944907,sh.600793
2017-01-26,300557.XSHE,0.28621708,sz.300557
2017-01-26,600605.XSHG,0.286213567,sh.600605
2017-01-26,300550.XSHE,0.286101121,sz.300550
2017-01-26,600117.XSHG,0.281604162,sh.600117
2017-01-26,300402.XSHE,0.281325732,sz.300402
2017-02-28,603031.XSHG,0.408749092,sh.603031
2017-02-28,002830.XSHE,0.398092084,sz.002830
2017-02-28,300562.XSHE,0.379272826,sz.300562
2017-02-28,002807.XSHE,0.373063008,sz.002807
2017-02-28,002836.XSHE,0.358203137,sz.002836
2017-02-28,603660.XSHG,0.35533765,sh.603660
2017-02-28,603990.XSHG,0.354293986,sh.603990
2017-02-28,002826.XSHE,0.348507844,sz.002826
2017-02-28,300492.XSHE,0.346528425,sz.300492
2017-02-28,603663.XSHG,0.346471173,sh.603663
2017-02-28,603393.XSHG,0.342783947,sh.603393
2017-02-28,603726.XSHG,0.340451143,sh.603726
2017-02-28,002819.XSHE,0.337424664,sz.002819
2017-02-28,603416.XSHG,0.331284194,sh.603416
2017-02-28,603716.XSHG,0.330813145,sh.603716
2017-02-28,000037.XSHE,0.328884395,sz.000037
2017-02-28,603060.XSHG,0.328801344,sh.603060
2017-02-28,603878.XSHG,0.32862033,sh.603878
2017-02-28,603727.XSHG,0.32857706,sh.603727
2017-02-28,300585.XSHE,0.327827211,sz.300585
2017-02-28,002289.XSHE,0.326040635,sz.002289
2017-02-28,603323.XSHG,0.323452779,sh.603323
2017-02-28,600996.XSHG,0.322197193,sh.600996
2017-02-28,002818.XSHE,0.321626853,sz.002818
2017-02-28,300581.XSHE,0.317627906,sz.300581
2017-02-28,300539.XSHE,0.314430839,sz.300539
2017-02-28,603738.XSHG,0.312669464,sh.603738
2017-02-28,300563.XSHE,0.312108308,sz.300563
2017-02-28,603319.XSHG,0.310365576,sh.603319
2017-02-28,000617.XSHE,0.307764035,sz.000617
2017-02-28,603633.XSHG,0.306933081,sh.603633
2017-02-28,300312.XSHE,0.306797584,sz.300312
2017-02-28,603577.XSHG,0.304016879,sh.603577
2017-02-28,603101.XSHG,0.303894442,sh.603101
2017-02-28,300404.XSHE,0.30280848,sz.300404
2017-02-28,603313.XSHG,0.301167697,sh.603313
2017-02-28,002828.XSHE,0.300748238,sz.002828
2017-02-28,603389.XSHG,0.298598388,sh.603389
2017-02-28,601229.XSHG,0.298042299,sh.601229
2017-02-28,002800.XSHE,0.297696102,sz.002800
2017-03-31,600519.XSHG,0.386215468,sh.600519
2017-03-31,300562.XSHE,0.36947808,sz.300562
2017-03-31,002840.XSHE,0.347661466,sz.002840
2017-03-31,603031.XSHG,0.345583991,sh.603031
2017-03-31,603716.XSHG,0.344541112,sh.603716
2017-03-31,000065.XSHE,0.340977555,sz.000065
2017-03-31,603986.XSHG,0.330748079,sh.603986
2017-03-31,002832.XSHE,0.330116377,sz.002832
2017-03-31,002800.XSHE,0.328832819,sz.002800
2017-03-31,603033.XSHG,0.325942479,sh.603033
2017-03-31,603633.XSHG,0.325816108,sh.603633
2017-03-31,603058.XSHG,0.320401806,sh.603058
2017-03-31,000502.XSHE,0.319704611,sz.000502
2017-03-31,603878.XSHG,0.313026778,sh.603878
2017-03-31,300125.XSHE,0.312088204,sz.300125
2017-03-31,603708.XSHG,0.310511562,sh.603708
2017-03-31,002830.XSHE,0.309614634,sz.002830
2017-03-31,002839.XSHE,0.307795575,sz.002839
2017-03-31,300583.XSHE,0.307089194,sz.300583
2017-03-31,603569.XSHG,0.306244833,sh.603569
2017-03-31,300559.XSHE,0.305766436,sz.300559
2017-03-31,300404.XSHE,0.305052273,sz.300404
2017-03-31,002767.XSHE,0.303781895,sz.002767
2017-03-31,300589.XSHE,0.302174384,sz.300589
2017-03-31,300582.XSHE,0.299714807,sz.300582
2017-03-31,300542.XSHE,0.299707903,sz.300542
2017-03-31,300391.XSHE,0.298538435,sz.300391
2017-03-31,603358.XSHG,0.298494042,sh.603358
2017-03-31,600702.XSHG,0.298108507,sh.600702
2017-03-31,002817.XSHE,0.297807836,sz.002817
2017-03-31,300584.XSHE,0.297624859,sz.300584
2017-03-31,300540.XSHE,0.296859962,sz.300540
2017-03-31,002297.XSHE,0.295870091,sz.002297
2017-03-31,603101.XSHG,0.295699674,sh.603101
2017-03-31,002434.XSHE,0.295468196,sz.002434
2017-03-31,300592.XSHE,0.294682571,sz.300592
2017-03-31,300572.XSHE,0.294541732,sz.300572
2017-03-31,300563.XSHE,0.294100498,sz.300563
2017-03-31,300412.XSHE,0.294100001,sz.300412
2017-04-28,600519.XSHG,0.367405821,sh.600519
2017-04-28,603239.XSHG,0.361716976,sh.603239
2017-04-28,603177.XSHG,0.356481694,sh.603177
2017-04-28,300008.XSHE,0.342482454,sz.300008
2017-04-28,300581.XSHE,0.341228702,sz.300581
2017-04-28,603330.XSHG,0.340062882,sh.603330
2017-04-28,002811.XSHE,0.339187333,sz.002811
2017-04-28,002839.XSHE,0.338048798,sz.002839
2017-04-28,600696.XSHG,0.337336741,sh.600696
2017-04-28,000915.XSHE,0.331714837,sz.000915
2017-04-28,603977.XSHG,0.328519627,sh.603977
2017-04-28,002807.XSHE,0.327250278,sz.002807
2017-04-28,601628.XSHG,0.324691869,sh.601628
2017-04-28,603660.XSHG,0.321111044,sh.603660
2017-04-28,600385.XSHG,0.318344059,sh.600385
2017-04-28,002799.XSHE,0.317475871,sz.002799
2017-04-28,600436.XSHG,0.316883512,sh.600436
2017-04-28,603208.XSHG,0.313740579,sh.603208
2017-04-28,603089.XSHG,0.312722354,sh.603089
2017-04-28,603603.XSHG,0.312066414,sh.603603
2017-04-28,603238.XSHG,0.310370495,sh.603238
2017-04-28,300540.XSHE,0.30912776,sz.300540
2017-04-28,002828.XSHE,0.308209453,sz.002828
2017-04-28,603986.XSHG,0.305883777,sh.603986
2017-04-28,600817.XSHG,0.305545517,sh.600817
2017-04-28,000803.XSHE,0.303437309,sz.000803
2017-04-28,603689.XSHG,0.302066153,sh.603689
2017-04-28,002819.XSHE,0.300667181,sz.002819
2017-04-28,002830.XSHE,0.300228807,sz.002830
2017-04-28,002840.XSHE,0.299278109,sz.002840
2017-04-28,002379.XSHE,0.298415087,sz.002379
2017-04-28,603031.XSHG,0.297658802,sh.603031
2017-04-28,300125.XSHE,0.297615949,sz.300125
2017-04-28,300584.XSHE,0.297563773,sz.300584
2017-04-28,002711.XSHE,0.297461979,sz.002711
2017-04-28,300541.XSHE,0.297307943,sz.300541
2017-04-28,300608.XSHE,0.297304959,sz.300608
2017-04-28,300592.XSHE,0.296876414,sz.300592
2017-04-28,300601.XSHE,0.294776605,sz.300601
2017-04-28,002848.XSHE,0.294419878,sz.002848
2017-05-31,600519.XSHG,0.468453427,sh.600519
2017-05-31,600104.XSHG,0.38281458,sh.600104
2017-05-31,000858.XSHE,0.378945562,sz.000858
2017-05-31,000915.XSHE,0.374315453,sz.000915
2017-05-31,600696.XSHG,0.358742005,sh.600696
2017-05-31,600900.XSHG,0.352340905,sh.600900
2017-05-31,300626.XSHE,0.335347002,sz.300626
2017-05-31,600908.XSHG,0.329586355,sh.600908
2017-05-31,600309.XSHG,0.320573512,sh.600309
2017-05-31,600010.XSHG,0.320213661,sh.600010
2017-05-31,601336.XSHG,0.318269283,sh.601336
2017-05-31,601933.XSHG,0.31814096,sh.601933
2017-05-31,603165.XSHG,0.316643983,sh.603165
2017-05-31,300631.XSHE,0.30862162,sz.300631
2017-05-31,601901.XSHG,0.306497553,sh.601901
2017-05-31,601288.XSHG,0.30498269,sh.601288
2017-05-31,002647.XSHE,0.304223711,sz.002647
2017-05-31,300608.XSHE,0.303866105,sz.300608
